0,3.03409473269642,4.3389399923939,3.77575571946335,4.17896444672556,4.48275203209089,3.86799439984469,3.03871686521474,5.37632390331053,3.96391874516755,3.07843020732444,3.47368474068346,3.57182995636175,2.89253747609551,4.57683737149301,5.68540880310064,3.1104115732808,3.39165427910823,6.24857999556123,4.43664342334505,7.05040732845703,4.79853769221784,5.15687731599676,3.85431359270413,4.81367670642381,5.67265071039776,4.91570141768032,7.76874020470068,5.66334185771354,6.03153103620305
3.03409473269642,0,3.80649988184604,2.32622942615771,2.55801221387169,2.99310620135567,1.53785456662479,1.51520216892091,3.46074139567218,2.84648806936231,2.27745366725488,2.53311165613166,2.66229852093572,3.46906628879421,3.84883213225393,3.85990880487944,2.02926597829252,3.60951976337838,4.79734726035007,4.12093902974033,5.61450969346293,3.43850737283913,3.90628332884868,3.44270928384871,4.53543369172366,4.784122220005,3.80793092743035,7.11321598195813,4.92373445963369,5.49322846849278
4.3389399923939,3.80649988184604,0,5.13692810771144,6.07794064878615,4.02293304664099,4.39251000594092,3.41188295252626,2.6502510266882,2.63852747261921,3.34487338972344,3.62175076759044,4.33501300465987,4.33482665966739,4.32031622260853,5.55374721551862,4.63708182733973,4.48320930790649,4.24077623884353,4.49212225967267,6.20774907233084,4.64448871355292,4.90207461054708,4.20313396000946,5.19385904254734,5.71349942783098,5.00406168228395,7.40623145118312,6.18766386373909,5.67659426095086
3.77575571946335,2.32622942615771,5.13692810771144,0,3.45605298887759,4.24686452719605,1.58955139070233,3.10108890630268,4.14660175304432,4.20861807976265,3.33442163378868,3.15614829422158,2.23427435217178,3.29974983613565,3.33951375200476,3.04442371515163,2.74033384690114,3.58224101623174,4.93569287753722,3.8995264081675,5.71456120671149,3.66803521932949,3.9703082563513,3.57040539362735,4.29357464293343,4.38660616436489,4.04773759107034,6.18824280824162,4.41257955500917,5.5079926821513
4.17896444672556,2.55801221387169,6.07794064878615,3.45605298887759,0,3.78813301039143,2.8267168124343,3.18729928924719,5.51556049318067,4.7134310200926,3.99055081516837,4.08382417350456,4.0025693349814,4.8643101626359,5.49091863932548,4.71134941828337,3.01865892407605,4.42925280774219,6.48738105951965,5.36631945980489,6.36281799640494,4.40217937077809,5.05339033735988,4.79015709536437,5.57097093909354,5.5985743957721,4.53200540275022,8.04841874596357,5.57871449936844,6.43671407818454
4.48275203209089,2.99310620135567,4.02293304664099,4.24686452719605,3.78813301039143,0,2.90073006442184,2.20494407757575,3.58961796547274,2.27692095760464,2.68143822688146,2.00267300106833,3.5071200746389,4.28970108470114,3.96044204558284,4.95390233946188,3.5832861776249,3.36625084644442,4.59726944139276,4.06777337198657,3.67729420924684,2.85890900317996,3.14718343366714,3.38401541777601,4.25462574787105,3.7544190605076,3.36976912840668,6.23081898185809,4.24397123805851,4.24521811550064
3.86799439984469,1.53785456662479,4.39251000594092,1.58955139070233,2.8267168124343,2.90073006442184,0,2.09977964968119,3.20661556559292,3.1927727249222,2.62460414449524,2.40049689793658,2.04491726222137,3.43764158358588,3.14069663299284,2.75683675218017,2.39258813013983,3.15290070547645,4.17456532692954,3.48933260498072,4.80729739566662,2.79760901500239,3.33502594195693,3.19079125715545,3.9771370387981,3.9431901776865,3.27400052712393,6.01363822197103,4.10850036910746,4.9109300112124
3.03871686521474,1.51520216892091,3.41188295252626,3.10108890630268,3.18729928924719,2.20494407757575,2.09977964968119,0,3.4353198908196,1.6283545349383,0.987872453641885,1.59821929162394,2.25766732365835,2.84429766342596,3.15502433458838,4.26730461683603,1.65667759250363,3.06940114336135,4.14767059657177,3.34158400952347,4.65508150196308,2.44240205973215,2.89782264468925,2.39858143299688,3.50930875801303,3.87025900767776,2.80364703177947,6.30785850287925,3.99463871861337,4.25986288823818
5.37632390331053,3.46074139567218,2.6502510266882,4.14660175304432,5.51556049318067,3.58961796547274,3.20661556559292,3.4353198908196,0,3.01910056997452,3.59323737403026,3.44856532445026,3.68710034948132,4.6193860067376,3.63625876008878,3.7565353339663,4.49400373160763,4.35709493243205,2.98380773132701,4.06642066562375,5.09735846299081,3.78252002883268,4.13955123988793,4.08353865233349,4.85753181840079,4.82788263229392,4.30716856581845,6.2992275932503,5.41254383561825,5.25662506678989
3.96391874516755,2.84648806936231,2.63852747261921,4.20861807976265,4.7134310200926,2.27692095760464,3.1927727249222,1.6283545349383,3.01910056997452,0,1.41377166401058,1.70546401826589,3.00567761863164,3.35035630066476,3.02433355599708,4.98357047877755,2.9757021459123,3.63250894066308,3.57032259125341,3.45882922043198,4.09505160417357,2.61109131923521,2.67365148460659,2.50865718617756,3.5478712061311,3.77874056919204,3.09714214285131,5.98904039984896,4.08031887518326,3.79029028147216
